Date,Close,Returns,Regime,Regime_Name
2019-11-20,11999.099609375,0.004929163997457979,0,High_Conviction_Bull
2019-11-21,11968.400390625,-0.0025617386493080496,0,High_Conviction_Bull
2019-11-22,11914.400390625,-0.004522090396049399,0,High_Conviction_Bull
2019-11-25,12073.75,0.013285889135891809,0,High_Conviction_Bull
2019-11-26,12037.7001953125,-0.0029902665544935493,0,High_Conviction_Bull
2019-11-27,12100.7001953125,0.005219910352766259,0,High_Conviction_Bull
2019-11-28,12151.150390625,0.004160529350791835,0,High_Conviction_Bull
2019-11-29,12056.0498046875,-0.00785725523266999,0,High_Conviction_Bull
2019-12-02,12048.2001953125,-0.000651305031476376,0,High_Conviction_Bull
2019-12-03,11994.2001953125,-0.004492071500914214,0,High_Conviction_Bull
2019-12-04,12043.2001953125,0.0040769856204158446,0,High_Conviction_Bull
2019-12-05,12018.400390625,-0.002061360247465576,0,High_Conviction_Bull
2019-12-06,11921.5,-0.00809534862199821,0,High_Conviction_Bull
2019-12-09,11937.5,0.0013412131605239934,0,High_Conviction_Bull
2019-12-10,11856.7998046875,-0.006783179618895446,0,High_Conviction_Bull
2019-12-11,11910.150390625,0.004489484356039674,0,High_Conviction_Bull
2019-12-12,11971.7998046875,0.005162857346029799,0,High_Conviction_Bull
2019-12-13,12086.7001953125,0.009551822783961173,0,High_Conviction_Bull
2019-12-16,12053.9501953125,-0.002713267419203363,0,High_Conviction_Bull
2019-12-17,12165.0,0.009170552980705609,0,High_Conviction_Bull
2019-12-18,12221.650390625,0.004646024904610523,0,High_Conviction_Bull
2019-12-19,12259.7001953125,0.003108475179285728,0,High_Conviction_Bull
2019-12-20,12271.7998046875,0.0009864549951019103,0,High_Conviction_Bull
2019-12-23,12262.75,-0.0007377192709850936,0,High_Conviction_Bull
2019-12-24,12214.5498046875,-0.003938363953434116,0,High_Conviction_Bull
2019-12-26,12126.5498046875,-0.007230600491364134,0,High_Conviction_Bull
2019-12-27,12245.7998046875,0.009785757510884093,0,High_Conviction_Bull
2019-12-30,12255.849609375,0.0008203370378256411,0,High_Conviction_Bull
2019-12-31,12168.4501953125,-0.007156789574995062,0,High_Conviction_Bull
2020-01-01,12182.5,0.0011539431631088094,0,High_Conviction_Bull
2020-01-02,12282.2001953125,0.008150579934013252,0,High_Conviction_Bull
2020-01-03,12226.650390625,-0.004533048142335533,0,High_Conviction_Bull
2020-01-06,11993.0498046875,-0.01929072847314149,0,High_Conviction_Bull
2020-01-07,12052.9501953125,0.004982160403270252,0,High_Conviction_Bull
2020-01-08,12025.349609375,-0.0022925703434345888,0,High_Conviction_Bull
2020-01-09,12215.900390625,0.015721524760104574,0,High_Conviction_Bull
2020-01-10,12256.7998046875,0.003342455210374022,0,High_Conviction_Bull
2020-01-13,12329.5498046875,0.005917935234497193,0,High_Conviction_Bull
2020-01-14,12362.2998046875,0.0026526987425187607,0,High_Conviction_Bull
2020-01-15,12343.2998046875,-0.0015381131440847836,0,High_Conviction_Bull
2020-01-16,12355.5,0.0009879181499700635,0,High_Conviction_Bull
2020-01-17,12352.349609375,-0.00025501131760789477,0,High_Conviction_Bull
2020-01-20,12224.5498046875,-0.01040008785925209,0,High_Conviction_Bull
2020-01-21,12169.849609375,-0.004484659455009181,0,High_Conviction_Bull
2020-01-22,12106.900390625,-0.005185979163736476,0,High_Conviction_Bull
2020-01-23,12180.349609375,0.0060483951593072694,0,High_Conviction_Bull
2020-01-24,12248.25,0.005559104211847819,0,High_Conviction_Bull
2020-01-27,12119.0,-0.010608600656474901,0,High_Conviction_Bull
2020-01-28,12055.7998046875,-0.005228613250633523,0,High_Conviction_Bull
2020-01-29,12129.5,0.006094646255253335,0,High_Conviction_Bull
2020-01-30,12035.7998046875,-0.007754976405079576,0,High_Conviction_Bull
2020-01-31,11962.099609375,-0.006142239847635705,0,High_Conviction_Bull
2020-02-03,11707.900390625,-0.02147942474929971,0,High_Conviction_Bull
2020-02-04,11979.650390625,0.02294554852001912,0,High_Conviction_Bull
2020-02-05,12089.150390625,0.009098978920125088,1,Sideways_Chop
2020-02-06,12137.9501953125,0.00402853577236436,1,Sideways_Chop
2020-02-07,12098.349609375,-0.003267876820959125,1,Sideways_Chop
2020-02-10,12031.5,-0.005540836887552729,0,High_Conviction_Bull
2020-02-11,12107.900390625,0.0063299538920958175,0,High_Conviction_Bull
2020-02-12,12201.2001953125,0.0076761591804553895,0,High_Conviction_Bull
2020-02-13,12174.650390625,-0.002178370358219195,0,High_Conviction_Bull
2020-02-14,12113.4501953125,-0.005039531569823334,0,High_Conviction_Bull
2020-02-17,12045.7998046875,-0.005600386389670753,0,High_Conviction_Bull
2020-02-18,11992.5,-0.004434580853707973,0,High_Conviction_Bull
2020-02-19,12125.900390625,0.011062238693018929,0,High_Conviction_Bull
2020-02-20,12080.849609375,-0.003722171151700223,0,High_Conviction_Bull
2020-02-24,11829.400390625,-0.02103353072205037,0,High_Conviction_Bull
2020-02-25,11797.900390625,-0.002666408571566386,0,High_Conviction_Bull
2020-02-26,11678.5,-0.010172038146389433,0,High_Conviction_Bull
2020-02-27,11633.2998046875,-0.0038778860778288546,0,High_Conviction_Bull
2020-02-28,11201.75,-0.0378016423222764,0,High_Conviction_Bull
2020-03-02,11132.75,-0.0061788013630017435,1,Sideways_Chop
2020-03-03,11303.2998046875,0.015203486470954998,1,Sideways_Chop
2020-03-04,11251.0,-0.0046376876143074345,1,Sideways_Chop
2020-03-05,11269.0,0.0015985793812774052,1,Sideways_Chop
2020-03-06,10989.4501953125,-0.02511985353017798,1,Sideways_Chop
2020-03-09,10451.4501953125,-0.05019499598647564,1,Sideways_Chop
2020-03-11,10458.400390625,0.0006647771623133455,2,Grinding_Uptrend
2020-03-12,9590.150390625,-0.08666894981793948,2,Grinding_Uptrend
2020-03-13,9955.2001953125,0.03735847654239177,2,Grinding_Uptrend
2020-03-16,9197.400390625,-0.07917416945110371,2,Grinding_Uptrend
2020-03-17,8967.0498046875,-0.02536415171509603,2,Grinding_Uptrend
2020-03-18,8468.7998046875,-0.05716792711513327,2,Grinding_Uptrend
2020-03-19,8263.4501953125,-0.02454659954775134,2,Grinding_Uptrend
2020-03-20,8745.4501953125,0.05669138794443699,2,Grinding_Uptrend
2020-03-23,7610.25,-0.13903756461051203,2,Grinding_Uptrend
2020-03-24,7801.0498046875,0.024762292138464665,2,Grinding_Uptrend
2020-03-25,8317.849609375,0.06414544603118057,2,Grinding_Uptrend
2020-03-26,8641.4501953125,0.03816665439616388,2,Grinding_Uptrend
2020-03-27,8660.25,0.002173175106963937,2,Grinding_Uptrend
2020-03-30,8281.099609375,-0.04476782787370225,2,Grinding_Uptrend
2020-03-31,8597.75,0.03752477847769833,2,Grinding_Uptrend
2020-04-01,8253.7998046875,-0.040826864424490454,2,Grinding_Uptrend
2020-04-03,8083.7998046875,-0.02081164185069997,2,Grinding_Uptrend
2020-04-07,8792.2001953125,0.08400295216282225,2,Grinding_Uptrend
2020-04-08,8748.75,-0.004954153987953298,2,Grinding_Uptrend
2020-04-09,9111.900390625,0.0406704613937413,2,Grinding_Uptrend
2020-04-13,8993.849609375,-0.013040327423561648,2,Grinding_Uptrend
2020-04-15,8925.2998046875,-0.007651048328648555,2,Grinding_Uptrend
2020-04-16,8992.7998046875,0.007534316783542481,2,Grinding_Uptrend
2020-04-17,9266.75,0.03000848934711599,2,Grinding_Uptrend
2020-04-20,9261.849609375,-0.0005289542483047096,2,Grinding_Uptrend
2020-04-21,8981.4501953125,-0.030742409586860843,2,Grinding_Uptrend
2020-04-22,9187.2998046875,0.022660713376927297,2,Grinding_Uptrend
2020-04-23,9313.900390625,0.013685875581327233,2,Grinding_Uptrend
2020-04-24,9154.400390625,-0.017273269224786485,2,Grinding_Uptrend
2020-04-27,9282.2998046875,0.01387465918374464,2,Grinding_Uptrend
2020-04-28,9380.900390625,0.010566409007242056,2,Grinding_Uptrend
2020-04-29,9553.349609375,0.01821608855026957,2,Grinding_Uptrend
2020-04-30,9859.900390625,0.03158422875946422,2,Grinding_Uptrend
2020-05-04,9293.5,-0.059160835126554547,2,Grinding_Uptrend
2020-05-05,9205.599609375,-0.009503278972569803,2,Grinding_Uptrend
2020-05-06,9270.900390625,0.0070685522845568985,2,Grinding_Uptrend
2020-05-07,9199.0498046875,-0.0077803077564110755,2,Grinding_Uptrend
2020-05-08,9251.5,0.005685503917787226,2,Grinding_Uptrend
2020-05-11,9239.2001953125,-0.001330377581346701,2,Grinding_Uptrend
2020-05-12,9196.5498046875,-0.004626930470959459,2,Grinding_Uptrend
2020-05-13,9383.5498046875,0.02012974293547344,2,Grinding_Uptrend
2020-05-14,9142.75,-0.025996919937107583,2,Grinding_Uptrend
2020-05-15,9136.849609375,-0.0006455711236580218,2,Grinding_Uptrend
2020-05-18,8823.25,-0.03492536149006188,2,Grinding_Uptrend
2020-05-19,8879.099609375,0.006309873650596998,2,Grinding_Uptrend
2020-05-20,9066.5498046875,0.020891638839326522,2,Grinding_Uptrend
2020-05-21,9106.25,0.004369195599480915,2,Grinding_Uptrend
2020-05-22,9039.25,-0.00738478460081561,2,Grinding_Uptrend
2020-05-26,9029.0498046875,-0.00112907097030296,2,Grinding_Uptrend
2020-05-27,9314.9501953125,0.0311735219299972,1,Sideways_Chop
2020-05-28,9490.099609375,0.018628451492543274,2,Grinding_Uptrend
2020-05-29,9580.2998046875,0.009459777532853096,2,Grinding_Uptrend
2020-06-01,9826.150390625,0.025338352659720637,2,Grinding_Uptrend
2020-06-02,9979.099609375,0.015445627746472025,2,Grinding_Uptrend
2020-06-03,10061.5498046875,0.008228342186278518,2,Grinding_Uptrend
2020-06-04,10029.099609375,-0.003230380747065696,1,Sideways_Chop
2020-06-05,10142.150390625,0.01120921756965851,1,Sideways_Chop
2020-06-08,10167.4501953125,0.0024914146063167966,1,Sideways_Chop
2020-06-09,10046.650390625,-0.011952175882067815,1,Sideways_Chop
2020-06-10,10116.150390625,0.006893910822071789,1,Sideways_Chop
2020-06-11,9902.0,-0.021396438367806456,1,Sideways_Chop
2020-06-12,9972.900390625,0.007134696525776951,1,Sideways_Chop
2020-06-15,9813.7001953125,-0.016092064938005003,1,Sideways_Chop
2020-06-16,9914.0,0.010168511071378764,2,Grinding_Uptrend
2020-06-17,9881.150390625,-0.0033189583187083734,2,Grinding_Uptrend
2020-06-18,10091.650390625,0.021079446670088396,2,Grinding_Uptrend
2020-06-19,10244.400390625,0.015022865002949488,2,Grinding_Uptrend
2020-06-22,10311.2001953125,0.006499449097502718,1,Sideways_Chop
2020-06-23,10471.0,0.015378829255110686,1,Sideways_Chop
2020-06-24,10305.2998046875,-0.015951224257763807,1,Sideways_Chop
2020-06-25,10288.900390625,-0.0015926248529521327,1,Sideways_Chop
2020-06-26,10383.0,0.00910417112670767,1,Sideways_Chop
2020-06-29,10312.400390625,-0.006822760798075913,1,Sideways_Chop
2020-06-30,10302.099609375,-0.0009993724909477652,1,Sideways_Chop
2020-07-01,10430.0498046875,0.012343324106810436,1,Sideways_Chop
2020-07-02,10551.7001953125,0.011595958752537541,1,Sideways_Chop
2020-07-03,10607.349609375,0.005260117338821228,1,Sideways_Chop
2020-07-06,10763.650390625,0.014627632603289031,1,Sideways_Chop
2020-07-07,10799.650390625,0.003339009534036716,1,Sideways_Chop
2020-07-08,10705.75,-0.008732782060989626,1,Sideways_Chop
2020-07-09,10813.4501953125,0.01000976742529668,1,Sideways_Chop
2020-07-10,10768.0498046875,-0.00420734959083762,1,Sideways_Chop
2020-07-13,10802.7001953125,0.003212722824094239,0,High_Conviction_Bull
2020-07-14,10607.349609375,-0.018249000734889463,0,High_Conviction_Bull
2020-07-15,10618.2001953125,0.001022408086719745,1,Sideways_Chop
2020-07-16,10739.9501953125,0.011400923444823241,1,Sideways_Chop
2020-07-17,10901.7001953125,0.014948306530616993,1,Sideways_Chop
2020-07-20,11022.2001953125,0.010992680250840313,1,Sideways_Chop
2020-07-21,11162.25,0.012626110991777935,1,Sideways_Chop
2020-07-22,11132.599609375,-0.002659843741967638,1,Sideways_Chop
2020-07-23,11215.4501953125,0.007414603621325298,1,Sideways_Chop
2020-07-24,11194.150390625,-0.0019009541040186228,0,High_Conviction_Bull
2020-07-27,11131.7998046875,-0.0055854955772852745,0,High_Conviction_Bull
2020-07-28,11300.5498046875,0.015045520083450243,0,High_Conviction_Bull
2020-07-29,11202.849609375,-0.008683204468886633,1,Sideways_Chop
2020-07-30,11102.150390625,-0.009029356907451743,0,High_Conviction_Bull
2020-07-31,11073.4501953125,-0.002588449519166038,1,Sideways_Chop
2020-08-03,10891.599609375,-0.016558554850121334,0,High_Conviction_Bull
2020-08-04,11095.25,0.01852527473195631,1,Sideways_Chop
2020-08-05,11101.650390625,0.0005766923029565639,1,Sideways_Chop
2020-08-06,11200.150390625,0.00883342483924069,1,Sideways_Chop
2020-08-07,11214.0498046875,0.0012402330418245548,1,Sideways_Chop
2020-08-10,11270.150390625,0.004990233307851035,1,Sideways_Chop
2020-08-11,11322.5,0.004634224153283686,0,High_Conviction_Bull
2020-08-12,11308.400390625,-0.0012460495124746427,0,High_Conviction_Bull
2020-08-13,11300.4501953125,-0.0007032817179241128,0,High_Conviction_Bull
2020-08-14,11178.400390625,-0.010859185489107238,0,High_Conviction_Bull
2020-08-17,11247.099609375,0.006126903182347498,0,High_Conviction_Bull
2020-08-18,11385.349609375,0.012217124027310865,0,High_Conviction_Bull
2020-08-19,11408.400390625,0.002022553472584474,0,High_Conviction_Bull
2020-08-20,11312.2001953125,-0.0084681538079335,0,High_Conviction_Bull
2020-08-21,11371.599609375,0.005237178104313519,0,High_Conviction_Bull
2020-08-24,11466.4501953125,0.008306412509926262,0,High_Conviction_Bull
2020-08-25,11472.25,0.000505678592222556,0,High_Conviction_Bull
2020-08-26,11549.599609375,0.006719694702452173,0,High_Conviction_Bull
2020-08-27,11559.25,0.0008352117348219679,0,High_Conviction_Bull
2020-08-28,11647.599609375,0.007614134421611744,0,High_Conviction_Bull
2020-08-31,11387.5,-0.0225838540823065,0,High_Conviction_Bull
2020-09-01,11470.25,0.007240464307211334,1,Sideways_Chop
2020-09-02,11535.0,0.005629164732428894,1,Sideways_Chop
2020-09-03,11527.4501953125,-0.0006547270470620276,1,Sideways_Chop
2020-09-04,11333.849609375,-0.01693737589976223,1,Sideways_Chop
2020-09-07,11355.0498046875,0.001868773014980915,1,Sideways_Chop
2020-09-08,11317.349609375,-0.003325649779789579,0,High_Conviction_Bull
2020-09-09,11278.0,-0.003482986529093653,0,High_Conviction_Bull
2020-09-10,11449.25,0.01507030028649042,0,High_Conviction_Bull
2020-09-11,11464.4501953125,0.0013267344350831917,0,High_Conviction_Bull
2020-09-14,11440.0498046875,-0.002130620607789219,0,High_Conviction_Bull
2020-09-15,11521.7998046875,0.007120536611649034,0,High_Conviction_Bull
2020-09-16,11604.5498046875,0.007156369643982706,0,High_Conviction_Bull
2020-09-17,11516.099609375,-0.007651223391398827,0,High_Conviction_Bull
2020-09-18,11504.9501953125,-0.0009686278452831663,0,High_Conviction_Bull
2020-09-21,11250.5498046875,-0.022360395533691877,0,High_Conviction_Bull
2020-09-22,11153.650390625,-0.008650165364363744,1,Sideways_Chop
2020-09-23,11131.849609375,-0.0019564998051874198,1,Sideways_Chop
2020-09-24,10805.5498046875,-0.02975046086629724,1,Sideways_Chop
2020-09-25,11050.25,0.02239317919403798,1,Sideways_Chop
2020-09-28,11227.5498046875,0.015917509782938703,1,Sideways_Chop
2020-09-29,11222.400390625,-0.00045874615382283734,1,Sideways_Chop
2020-09-30,11247.5498046875,0.0022384940193966077,1,Sideways_Chop
2020-10-01,11416.9501953125,0.014948800566928164,1,Sideways_Chop
2020-10-05,11503.349609375,0.007539152980994381,1,Sideways_Chop
2020-10-06,11662.400390625,0.013731761801546099,1,Sideways_Chop
2020-10-07,11738.849609375,0.006533795478530655,1,Sideways_Chop
2020-10-08,11834.599609375,0.008123590712403974,1,Sideways_Chop
2020-10-09,11914.2001953125,0.00670357110102055,1,Sideways_Chop
2020-10-12,11930.9501953125,0.0014048980594053501,1,Sideways_Chop
2020-10-13,11934.5,0.0002974848313881938,1,Sideways_Chop
2020-10-14,11971.0498046875,0.0030578533826602027,1,Sideways_Chop
2020-10-15,11680.349609375,-0.024583309443990238,1,Sideways_Chop
2020-10-16,11762.4501953125,0.007004361448563385,1,Sideways_Chop
2020-10-19,11873.0498046875,0.009358838750109354,1,Sideways_Chop
2020-10-20,11896.7998046875,0.0019983305148122575,1,Sideways_Chop
2020-10-21,11937.650390625,0.003427863919924764,1,Sideways_Chop
2020-10-22,11896.4501953125,-0.0034572511936285335,1,Sideways_Chop
2020-10-23,11930.349609375,0.002845488039808009,1,Sideways_Chop
2020-10-26,11767.75,-0.01372280171939824,0,High_Conviction_Bull
2020-10-27,11889.400390625,0.010284540688903391,1,Sideways_Chop
2020-10-28,11729.599609375,-0.013531751526031222,1,Sideways_Chop
2020-10-29,11670.7998046875,-0.0050255491286022155,1,Sideways_Chop
2020-10-30,11642.400390625,-0.0024363388871728973,0,High_Conviction_Bull
2020-11-02,11669.150390625,0.00229500061940095,1,Sideways_Chop
2020-11-03,11813.5,0.01229430453308261,0,High_Conviction_Bull
2020-11-04,11908.5,0.008009485529747545,1,Sideways_Chop
2020-11-05,12120.2998046875,0.017629285844443805,0,High_Conviction_Bull
2020-11-06,12263.5498046875,0.011749715515175936,1,Sideways_Chop
2020-11-09,12461.0498046875,0.015976331587139476,1,Sideways_Chop
2020-11-10,12631.099609375,0.013554232066476922,1,Sideways_Chop
2020-11-11,12749.150390625,0.009302637490367565,1,Sideways_Chop
2020-11-12,12690.7998046875,-0.004587327240413277,1,Sideways_Chop
2020-11-13,12719.9501953125,0.0022943363271255195,0,High_Conviction_Bull
2020-11-17,12874.2001953125,0.012053681426341886,0,High_Conviction_Bull
2020-11-18,12938.25,0.004962716492027381,0,High_Conviction_Bull
2020-11-19,12771.7001953125,-0.012956239372488106,0,High_Conviction_Bull
2020-11-20,12859.0498046875,0.006816027431926412,0,High_Conviction_Bull
2020-11-23,12926.4501953125,0.0052277864790618534,0,High_Conviction_Bull
2020-11-24,13055.150390625,0.009907106958531581,0,High_Conviction_Bull
2020-11-25,12858.400390625,-0.015185397205090293,0,High_Conviction_Bull
2020-11-26,12987.0,0.009951532476185488,1,Sideways_Chop
2020-11-27,12968.9501953125,-0.0013908030691388337,1,Sideways_Chop
2020-12-01,13109.0498046875,0.01074476242399418,0,High_Conviction_Bull
2020-12-02,13113.75,0.0003584815807498976,1,Sideways_Chop
2020-12-03,13133.900390625,0.0015354055912646832,0,High_Conviction_Bull
2020-12-04,13258.5498046875,0.009445908959648398,0,High_Conviction_Bull
2020-12-07,13355.75,0.007304391112653887,0,High_Conviction_Bull
2020-12-08,13392.9501953125,0.002781459960611745,0,High_Conviction_Bull
2020-12-09,13529.099609375,0.010114428562528128,0,High_Conviction_Bull
2020-12-10,13478.2998046875,-0.0037619219695161584,0,High_Conviction_Bull
2020-12-11,13513.849609375,0.0026340862816878062,0,High_Conviction_Bull
2020-12-14,13558.150390625,0.0032728147749187795,0,High_Conviction_Bull
2020-12-15,13567.849609375,0.0007151234360649028,0,High_Conviction_Bull
2020-12-16,13682.7001953125,0.008429280641864136,0,High_Conviction_Bull
2020-12-17,13740.7001953125,0.004229970438016461,0,High_Conviction_Bull
2020-12-18,13760.5498046875,0.0014435425896574643,0,High_Conviction_Bull
2020-12-21,13328.400390625,-0.03190866215630266,0,High_Conviction_Bull
2020-12-22,13466.2998046875,0.010293127415086657,2,Grinding_Uptrend
2020-12-23,13601.099609375,0.009960389402299756,1,Sideways_Chop
2020-12-24,13749.25,0.01083363406633502,1,Sideways_Chop
2020-12-28,13873.2001953125,0.008974658395164679,1,Sideways_Chop
